Tweet,Keyword,pcl
"Jai shri Ram 
350 saal se shiv ji ke upar anay waju kiya hindu chup raha mandir toda aurangzeb ne fir bhi chup raha hindu kashmir hinduon apne desh mai narsanhar hua hindu chup raha hamare hindu logon par patthar feka hindu chup raha ab hinduon ki koi itni pariksha na le asmaan f",asmaan,0
"

Petrol ki qeemat asmaan tak pohanch gai. Allah humain iss imported hukumat se jald nijaat ata farmaye aameen",asmaan,0
"Chere da Noor asmaan nu fikka paa reha a, koi rooh to muskura reha a....

jassmihir",asmaan,0
Jameen asmaan ka anter hai,asmaan,0
"Do you think Zahagg as asmaan se gira, khajoor me atka ?",asmaan,0
"""Kuch raasta likh dega
 Kuch mai likh dunga

Vo likhhte jayein mushkil
Main manzil likh dunga

Ashiyana jalakar
Asmaan batoge kaise?

Rakh ka phoenix mere parr
Tum bolo Katoge kaise""

HALKI SI BARSAAT OUT TOMORROW",asmaan,0
"Acha to ab jo aye hn wo tyari kr ky aye hn naa tbhi din ba din mehngai asmaan choh rahe.
Or handsome Pm agr srf handsomeness kr raha hota to sb bhoky kuton ke trh osky pechy na pry hoty.
75 saal waly front foot pr keo ni aty phr? Wo mulk chala ni rahy khaa rhy, 80% budget ly kr.",asmaan,0
Kyun islamabad kay loog asmaan say utray hain,asmaan,0
Han tumhri vajah to Islam satve asmaan pr hai,asmaan,0
O good god....now i know...ASMAAN DIDI itnay shading tweets q krti hy apny idol k partner py...she liked k//itto ...did she also tweet same shading tweets for charity too?ANYONE?TejRan,asmaan,0
"My mother told me:beta agr tmse 1 taara ghum hogaya hai, to kia hua,Asmaan tarron se bhara para hai agr bhare aasman se bhi koi taara tumhari qismat ma nhi to kon janta hai shayad chand tumhara naseeb ho",asmaan,0
"Nazron ko nazaron ki kami nahi hoti,
Phulon ko baharo ki kami nahi hoti,
Phir kyun hamein yaad karoge aap,
Aap to asmaan ho aur asmaan ko to sitaron ki kami nahi hoti.
HALKI SI BARSAAT OUT TOMORROW
 ",asmaan,0
"khule asmaan ke neechye, pahaado ke oopar, aakhir tip pe pahaad ke khade ho ke PESHAAB karna hai yaar ",asmaan,0
Alexa play Alag Asmaan,asmaan,0
Kun aplog asmaan sy utry hwy hn,asmaan,0
"Thak Gaye Hain Log Mehangai Ke Maare
Mehangai Ne Dikha Die In Ko Din Mein Taare

Na Koi Kaam Hai Or Na Hai Koi Karobaar
Ho Gai Hai In Ke Zindagi Bekaar

Cheezon Ke Qeemtein Choo Rahein Hain Asmaan
Log Ek Waqt Ke Roti Ke Lie B Hain Pareshaan
 
EagleOfIslam",asmaan,0
Nhi yeh asmaan mein jaayega,asmaan,0
NoPakistanNOArmy ajeeb chay ho. 1 idara k 1 general ko ajeeb asmaan lgaya wa hai,asmaan,0
kyun? islamabad asmaan sy utra hai? ya kyunky ap wahn rehti hain? shame on you,asmaan,0
"Cheezon Ke Qeemtein Choo Rahein Hain Asmaan
Log Ek Waqt Ke Roti Ke Lie B Hain Pareshaan
EagleOfIslam
 ",asmaan,0
Alag asmaan ,asmaan,0
"Agar Benazir Bhutto Mardana Jail ja Skti ha, Khud aap NAB k Aqoobat Khanay ja skti hain to Bushra kya Asmaan se aai Ha wo Burqah Posh Dacoit?",asmaan,0
"In lafafo k to moo lagna he bekar ha. Her bat ko apnay angel se dekhana. Oye haram khor,Boris johnson aik honest mulk ka PM hai haram khor nahe ha. Tm logo ne to is qunoon ka ghalat istamal kia aik honest admi ko nikalnay k liye. Zameen asmaan ka farq h. Awam smjhti ha sb.",asmaan,0
"Kisi paraye ko 
Koi apna mil gaya 
Sudh budh apna 
Sab kuch khoya 

Aour kya bataun Mera kya haal he 

Ab tho bus ek hi 
Chah he 
Moat bhi aaye tho 
Tera deedar he 

Kya bataun Mera kya haal 

Kuch ese Maine tumse 
Jod liya 

Jaise Khula asmaan 
Aour badal",asmaan,0
"Acha if i sing alag asmaan to you
Phir bhi koi chance nai?????",asmaan,0
Yaha to barish aade asmaan tak aagayi hai,asmaan,0
asmaan se zameen per aajao beta!!!,asmaan,0
Tilismi kitaab (asmaan wali),asmaan,0
Baji us time 148 tah to ap nai asmaan ser pe lagea HOA tah ab ap nai 210 or ab sunnai Mai araha 237 Kar rahe hai wah ap k jhot pe bi lanat,asmaan,0
"Rasha rora zmaka ba darla wakhlo farmhouse la, wass hom asmaan garhege baraan ta ye zrha shawe. ",asmaan,0
"Inkay issues just news ma resolved, inflation just news ma kam, loadshedding just press conferences ma khatam hoti ha. Reality naam ka word inki dictionary ma nhi ata. Aur wo students jo inka ka qaseeday parh rhay thay aj nazar nhi arha najanay asmaan nigal gya ya zameen kha gyi",asmaan,0
As lamalakum Dr Hatef Mukhtar how are you,asmaan,0
Mera asmaan dhunde teri zameen,asmaan,0
"everything will be fine vaidu. Just stay strong, will always be there with you, just take good care of yourself! Love you.",asmaan,0
"Asmaan mai star krty hain shine
Hyyyy handsome will you be be mine ",asmaan,0
Asmaan mein uda de ,asmaan,0
Kun ghreeda madam islamabad k log kahi asmaan se uthry hue hay ....ya sirf wo he pakistan hay...hukoomat equality pe bht yakeen rkti hay....allah tujhe hidayat dain....apni paishay ko badnaam kiya.....zawal strt hgya hay aplogo kaa. I.A,asmaan,0
"Q???
Islamabad walay asmaan se utray Hain kia ???
Baqi Pakistani nahi Hain kia ??
Baqi log tax nahi detay ya bill jama nahi kartay??",asmaan,0
"Q???
Islamabad walay asmaan se utray Hain kia ???
Baqi Pakistani nahi Hain kia ??
Baqi log tax nahi detay ya bill jama nahi kartay?? ",asmaan,0
2-4 bike jala k andar ho jayega us se jyada tu kuch nhi kr sakta . Begum teri khula asmaan bache tere puncture saatenge bs yhi aukaat h teri,asmaan,0
"Phir GST lagaya
Notebandi karke business choupat Kiya
Petrol diesel ko asmaan PE pahuchaya
Adani ko port airport becha
Corporate ko Paisa deke England bhagaya
Hindu Muslim karaya
Gas connection deke gas charge badhaya
Lakhon logon ko berozgaar banaya
BSNL sail ongc sab ko becha",asmaan,0
. ,asmaan,0
"Lol..!!!
France ki dafa to is ne asmaan sar pe utha k Pakistan ka bera gharak kr dia tha to ab endia ki dafa wo jazba junoon kider gya, ambassador ko nikalne ka Q ni kaha??

Mohammad SAW ne mazloom ummat ka sath dene ka b kaha to kashmirion k liye ye kbi kiun ni niklay??",asmaan,0
"Fir wahi baat. 
Mere bhai! Ground reality aur media coverage mein zameen asmaan ka fark hota hai.",asmaan,0
"jo mrzi krlo, asmaan se tarey bhi tor lao lekin a desi dad won't be satisfied unless it's CSS",asmaan,0
Asmaan se utry hn wo?,asmaan,0
Check out barannawazi's video! TikTok ,asmaan,0
Check out Ayaan Aria's video! TikTok ,asmaan,0
TUM MERE ASMAAN,asmaan,0
"""Han mein bhi kabhi kabhi ye soch kar muskrata hoon, ke kese das minute mein cheezein itni muqtalif nazar aati hain, jese ghuroob-e-aftab mein asmaan ka rang aur tumse milne ke baad ki dunya.. ",asmaan,0
Fvrt na asmaan,asmaan,0
sleeping under khula asmaan after a decade or so. ,asmaan,0
Kyu bibi Asmaan se utray ho aap log? ,asmaan,0
Kyun? Islamabad soney ka bana hei? Ya islamabad ke loag asmaan se utre hein?,asmaan,0
kiyo federal walay asmaan say utray hain?,asmaan,0
"Naraz Na Hua Kar Aye Mere Chand 
Tere Bina Mera Asmaan Suna Hai",asmaan,0
Tu Salman Naeem k utha k asmaan per le ja ,asmaan,0
ye trend theek nahi hy humary nabi ki insult koi nai kr sakta kio k aasman ki taraf thookny sy apna munh ganda hota hy asmaan ko koi farq nahi parta aap koi or trend istemal karen,asmaan,0
Asmaan say aye isb walay,asmaan,0
Waja? Federal waly Asmaan se utray hain?,asmaan,0
Barsaat hojaane de... Asmaan saaf hoega toh rainbow aayega,asmaan,0
"I'm listening to Anuv jain's alag asmaan by one of my favs rn. 
Mera to hogya ajka sab apna dekhlo",asmaan,0
"Jin logo ne helicopter ko sirf asmaan me udhe dekha h , sapne me bhi baithne ki aukaat nhi h .wo chle h boycott karne BoycottQatarAirways",asmaan,0
"At least Maryam safdar likes , follows and Rts common follower's tweets.
PTI walon ki to anna hi asmaan ko chu rahi hoti hy, aam tweep ko follow karna to dur ki baat, like karny pe bhi mot ati hy..",asmaan,0
"Mere khawb in pahado se bade hai 
Toofan mai kagaz ki kashti liye khade hai 
Ye kyse rokenge asmaan se ane wala mere ""rizq""ko 
Mai zameen par hu or ye par katne chale hai!",asmaan,0
Ravan ne jo sita ki tareef ke pul bandhe hain wo Ramayan me parh logey to aisi pichhwade me aag lagegi ki rocket ban ke asmaan me udne lagoge.,asmaan,0
Yoon jo takta hai asmaan ko tu koi rehta hai asmaan main kiaaa ? ,asmaan,0
Harr kisi k bas ki baat ni hoti tutt kr bikhar jana kisi k liye aur pretend krna ki sab thik hai n isliye toh woh STARS hote hai chahe asmaan mein ho ya zameen per.. ,asmaan,0
Asmaan Ke Koun Se Gole Se Aaye hO,asmaan,0
Kya hai ye wahiyaat sa? ,asmaan,0
Abe puri zindagi Hawai jahaz ko asmaan me dekhne wale boycott ki baat kr rhe hai. Jaake tum tum chala apna,asmaan,0
"Jo kehnda gitta kendeya ch kini hai tu jaan dekh lai
Ho Bacha bacha kare jihte maan dekh lai
Pehla udd de lafafe asmaan dekh ke
Ve Fer moose pindo chdya toofan dekh lai
Ve fer moose pindo chdya toofan dekh lai...",asmaan,0
"Pehle lemon ke kimat asmaan shoo rahi thi abh 
 Tere Karn Loki k daam bhad jaye ge ,market mei Loki khatam Hogi Meri behen ek photo dalne k chakker mein 
 ShehnaazRulesHearts 
ShehnaazGill",asmaan,0
shayad is liye aj tak aurat ky mayar tak koi mard otar nhe paya.. ku keh aurat hamesha asmaan ka sochti hai,asmaan,0
"Loadshedding duration to be reduced to 3.5 hours from tomorrow: Shahid Khaqan Abbasi - Pakistan - 

Asmaan se farishte aayenge kya ?? ",asmaan,0
3rd pe North America hai nodoubt economy of India stronger but itna b nhi k app asmaan pe pohonch jao guroor me ,asmaan,0
"Rang badalta ha asmaan kaisay kaisay...
Wah ray hamaray piyaray neutrals. 
Salute!
",asmaan,0
Kabu me rakhna seekh le apne zubaan ko aa jae na kahin Jalal asmaan ko 1400 saal ho gae Tarik parh kar dekh koi ghata na sakaa muhammad sallallahu alaihi wasallam ki shaan ko,asmaan,0
Bhai tera diaz kya asmaan se utra tha?,asmaan,0
"UK aur Pak k politics mai zameen aur asmaan ka farQ hai , Waha koy sahafi political figures ki talwai nhn chatta .",asmaan,0
Har Chiz ko aaise boycott karte hai jaise inke ghar ka Khaana paani asmaan se utarta hai. AQ,asmaan,0
"Kisiko muqammal Jahan nehi milta..
Kabhi Zameen...
Kabhi asmaan nehi milta",asmaan,0
"Yrkkh is clearly being sidelined as of now. See the screen play of Anupama and albelaa. Jameen asmaan ka farak hai
yrkkh",asmaan,0
"we were taught, if you spit on asmaan it will only fallon you, that's the stature of our Gods/Avatars, but this sensitive sissy chap from satanic cult made sure nobody even talks about him",asmaan,0
Bhai upsc gs page ka naam rakhe ho aur sawal ssc 10+2 level ke...aisa kaise chalega bhai dono me zameen asmaan ka fark hai...vaise ye question 6june2022 ko ssc chsl ke exam 2nd shift me tha,asmaan,0
Are you referring that to yourself? Sunna hain burnol ka market capital apke vaje seh asmaan chu raha hain ,asmaan,0
Asmaan se agye jahan or bhi hn Or agr aik hi shaksh jahan hojae too Kia Kiya Jae!??,asmaan,0
"Khas tu chand me sitara hota Asmaan me ashiyana humara hota 

Log tujhe dekhte magar dur se 
Pass se dekhne ka haq bas humara hota&gt;&gt;&gt;",asmaan,0
"Tum mere asmaan meri zameen ban gaye....
DIL TODIYE FT ASIM RIAZ",asmaan,0
"
Mai sabko asmaan Mai bhej kar neeche la rahi hoon",asmaan,0
Alexa play alag asmaan play alag asmaan and play alag asmaan bcz momin loves it and we love him ,asmaan,0
Iss zameen pai khass koi hai nhii mera tu qubool karai to mai ghawaho ko asmaan sai bhulao ek shayari likhi h kabi milo gi to sunav ga,asmaan,0
Alaag asmaan,asmaan,0
Jo nupur bol rahi ha or jo tum bol rahe ho usme zameen or asmaan ka pharak ha,asmaan,0
listening to alag asmaan,asmaan,0
"Dil se us khuDa se maafi maango
Tmhe nhi pata k tmne kis azeem hasti ki baare me apshabd bole hain..hame pata hai k apko pata nahi us azeem hasti k martabe k baare me, isilie apne itna galat bol dia poore zameen o asmaan me wo sabse azeem shaksiyat hain.
Na koi tha na koi hoGa...",asmaan,0
"Mumbai: We are all guilty of mindlessly humming Armaan Maliks Wajah Tum Ho or swaying to the beats of Buddhu Sa Mann or jamming to the rhythm of Sau Asmaan. In the past few years, Armaan Malik has become a very constant part of our life with his mellow and fresh songs. Sta ",asmaan,0
"Chand agar asmaan se utara jaye,
Tou tere husn k agge mara jayee",asmaan,0
"Vote ke points honay chaheye, ek non educated shakhs aur Doctor ka vote kesay barabar ho sakta hai? Dono ki no y vsion mai zameen asmaan ka farq hota hai. Suppose metric pass r points, inter y points, graduate 6 points so on.. ",asmaan,0
block karo bhai. in accounts ki egos asmaan mai hain. what's with this holier than thou attitude,asmaan,0
wah wah wah wah....asmaan se gira aur khajoor me atka...,asmaan,0
"KUCH HADSON SAY GIR GAYE MOHSIN ZAMEEN PR
HAM RASHK-E-ASMAAN THAY ABHI KAL KI BAAT HAI.",asmaan,0
"Asmaan se utri hui kokil kanthi apsara
ALICE KAUSHIK SLAYING AS RAAVI",asmaan,0
Wesy Ye bacha dekh kr to guests k bachy yaad aajaty jinhn hlka SA daanto to asmaan sar py uthaty hn ,asmaan,0
Waisey khan sahab ney khi sey ajeeb namooney ko MNA banaya hai.Amir liaquat ho ya yeh namoona hai lagta hai pti k pass khi mey koi banda nahi tha.agar yehi mqm ka MNA hota tu media asmaan zameen ko 1 kardeta mqm per ban k liey ,asmaan,0
Vo Asmaan pe hai...,asmaan,0
"Alag asmaan bhi hai toh kya, yeh dil na mane.",asmaan,0
Tmhari baji kn c asmaan sy ai h jb Qatari k sth video bnwai thi tb tm khaa thii dst mazari k sth,asmaan,0
Asmaan me plane k sath selfie lene wale bhi BoycottQatarAirlines ki baatein karte hain,asmaan,0
Chaand roshan the jb asmaan mein kahin ,asmaan,0
"ShameOnBJPGOVT
Hindu ki ik baat yaad rakhna hum kabhi bhulte nahi ki kisne kya kiya , waqt ane de bta denge tuje ae asmaan hum abhi se kya bataye kya humare dil me hai",asmaan,0
"Honey are u okay? You didn't say ""alag asmaan"" when i showed u sky pics",asmaan,0
"Gore kale roye america tk oye...

Ds gya kida asmaan shoyi da...

Best tribute till now...



sidhumoosewala

JusticeForSiddhuMoosewala",asmaan,0
"Vo technology k asmaan mein devta hain..anda lekar aaye hain om mein..ki Dharti anda ko falit kar de..anda ki kheti hone k liye murgi k ande ki kheti karane k liye technology liye ghoom rahe hain..mobile aur computer..ande ki kheti karayenge..
Moorkh.",asmaan,0
Yes really mesmerizing moment for me one of my favorite ShaKhi really missing them pata nahi is starplus ko kya problem SAAKK se jo offair kardia uske baad konsa inki trp asmaan chuli,asmaan,0
Badalta hay rang asmaan kaisay kaisay ,asmaan,0
"Yu jo takta h asmaan ko 
Koi rehta h asmaan mein kya 
Ye mujhe chain kyu nhi pdta 
Ek hi shakhs tha jahaan mein kya ",asmaan,0
"Wairi tan apne v haige aa dr saab
Par Rab da karam aa
Dar kise da nahi
Jadon mout aouni na 
Pata v nahi lagna te 
Asmaan wal phurr",asmaan,0
"Thank you asmaan!!
My pyaariesttt bacchiii ",asmaan,0
Apna Asmaan (My Own Sky) ,asmaan,0
Allah ke baad Ap Nabi Sallal Laho Alehi Wasalum hain in ke bare main ghalat baat karna ese hi he jese asmaan ki taraf thokna bus ye hi kehna he in ghatia logon ki wajah se mere Nabi ki na shaan na aan kum ho gi lekin in jese ghatia log zaror barbaad hon ge OurProphetOurHonour,asmaan,0
Usme 888 hai tumhara 732G toh power consumption zameen asmaan ka farak hai,asmaan,0
"Dekhain Xille, asmaan tau rang badalta hai kaisay Kaisay Magar tau nahi lagtaa k Immi said anything about it. Magar Modi tau kayee dhayyon sey muslamanon k peechay para thaa magar kisi ney kabhi Kuch nahi kaha jaisay kal hua hai",asmaan,0
"
 
 - 
 

-Alag asmaan 
NewProfilePic ",asmaan,0
Bro they can stfu you keep PLAYING ALAG ASMAAN AND GUL AND BARISHEIN AND WHAT NOT BECAUSE fr don't let the hate get to you sab nay apnay apnay opinions add karnay hain and they'll simultaneously judge you isliye might as well do whatever you like ,asmaan,0
Abey pehle khud ko is layq bnaa le ke kisi ko kuch de sake yaha backchodi kr ke kuch na kar payega or tumhri koi auqaat nahi kisi ko road p laao ya asmaan pe phnchaao ye sb upar waale ke haat hai tum kch nhi ni ye mat bhulo,asmaan,0
"Modi ko asmaan mein indra hone dene k liye paida karaya gaya tha vo dharti par hi indra hue ghoom rahe hain..
Jabki poora itihaas poora bhoot roop kachda hai uska..vartmaan k apne roop ki aatma shakti shree sab anavashyak sulgaye ghoom rahe hain..",asmaan,0
Shiv aur kuch nahin hote hain bahu k aatmik swaroop hote hain..asmaan mein..unhi ko asmaan mein saas ka swaroop dharit kar leti hain jo shiv aur shakti hote hain.wahi dono aatmik swaroop hokar prithvi par jeew jantuon aur shaktiyon mein bahu ki shakti hone k liye utar aate hain.,asmaan,0
Asmaan se gire aur Khajur pe Atke ,asmaan,0
Usi roop mein dharti aur asmaan..,asmaan,0
Ka swaroop hona chahti hain..jo vo prithvi par hongi asmaan mein unki saas wahi hogi..bahu manaw roop mein hogi aur saas uski usi shakti k roop mein..prithvi par..purush shakti vakti nahin hote hain ishwar k..vivah k uprant..purush shree hote hain jo dharit karte hain dono ko,asmaan,0
Ki Shuraksha k liye asmaan mein..matlab jo Shiv vahi shakti..Shiv aur shakti alag alag thodi ek ghar mein..agar bahu Bramha aayi ghar mein to saas bhi apne bramh roop mein ho jaati hai taaki asmaan se dharti par Bramha ko sabhi jeew jantuon bhoomi se uske swaroop k liye shakti,asmaan,0
"Jo saas wahi bahu hoti hai..ya jo bahu aati hai, jaise Bhagwaan vishnu aayi to Saas Bramha thodi hui rahegi..Saas bhi bramhand se apne roop mein uske roop ko le legi aur vo bhi Bhagwaan Vishnu hi hogi..matlab bahu dharti par vishnu aur saas asmaan mein vishnu uske vishnu swaroop",asmaan,0
"Mera asmaan dhoonday teri zameeenn
Meri har kami ko hai tu lazmi &lt;3",asmaan,0
"Lahore ma asmaan saaf nahi ha, that's another factor ",asmaan,0
Cr7raprhymes anpad ko itna b pata nai stands mai maari jaani wistle aur referee ki wistle bajane mai asmaan zameen ka faraq hai. ,asmaan,0
"

 ",asmaan,0
"
 .. ",asmaan,0
".
 , , .

",asmaan,0
":
"" 
 "".

",asmaan,0
: ,asmaan,0
"
 - - : 

 

",asmaan,0
Imran Khan aur Nawaz sharif mein Zameen asmaan ka frq hai,asmaan,0
ISI ko kon vet karayga wo asmaan say utray hain,asmaan,0
Dress,asmaan,0
They have servants . You dont.,asmaan,0
Alag asmaan yk,asmaan,0
Ignore and Alexa play alag asmaan for momin,asmaan,0
Baat tu theek ki hai I just saw a alag asmaan cover and I just thought of the tweet,asmaan,0
Man Aur kon alag asmaan likha tha ha comments ka necha?,asmaan,0
"Main tere ishq mai gumrah hua
Mai wo chaand jis ka
Tere bin na koi asmaan",asmaan,0
Alag asmaan bhi hai tou kya? Yeh dil naa maane,asmaan,0
"Oh yara har pic ke neche ""alag asmaan"" like bro stfu",asmaan,0
Har asmaan alag asmaan nahi hota bc,asmaan,0
"Bibi Ummal Baneen uss asmaan e wafaa ko kehte hai,
Jiske chand ka naam Abbas a.s. hai.",asmaan,0
"People sitting in system runng d system needs 2 b smart, 4 larger gud collateral damage happens. No sacrifice goes in vain. Desh chalana sirf India tak nahi, 4m int. relations 2 all Indians abroad Tak hai. Desh chalane me n desh chalane ka advice dene me zameen asmaan farq hai",asmaan,0
"Yeh ap ki ghalat fehmi hai, ap shayad Pakistani awam ko nahi jantay, abhi samaa prime time pay porn dikhana shuru karay, ratings asmaan phar kay ooper jaye gi",asmaan,0
faqturdas auqad hai kya? choti soch wale kabi asmaan nehi pounchte and the ones that can afford dont listen to choti soch wale,asmaan,0
agar KM terrorist nahi hai to fir terrorist kya asmaan se tapke??,asmaan,0
"Of course Saturn rules over them - so it has personality and inner and family life under its rulership. Still, for transits, I look at what is transited first.",asmaan,0
My second house,asmaan,0
I don't know. Saturn is in Aquarius at the moment.,asmaan,0
Get smart about your money is all I can say.,asmaan,0
Chaand Roshan thy tb asmaan py kayi,asmaan,0
"angreizi k dou alfaaz kya seekhlein inki anaa asmaan ko choone lagti hai, saviour complex alag hain inn k aur jab bolde k humein nahi zarurat tumhaari madad ki tou ooper se hum par hi charhaayi karte hain aur neecha dekhaate hain",asmaan,0
"Milo na akaar , me tere piche pagal 
Tu detihe Peace jaise asmaan me baadal",asmaan,0
"Tu bemisaaal hai
Teri kya misaaal du
Asmaan se ayi hai 
Yahi keh ke taaal du

Feels like beizzati ",asmaan,0
DIl ko Mere Ye hai Pata ke Meelon ka Ye Fasla Hai Alag Asmaan Bhi hai Toh Kya ye Dil Na Manay,asmaan,0
"Hamara Face Kaaba Aur Asmaan ki Taraf hai
Hamara Wali Allah hai",asmaan,0
Asmaan wala moon,asmaan,0
Aur asmaan. ,asmaan,0
Because khoobsurat larkiyan nakhron k saatway asmaan pe hoti hain bhool jati hain k in the end unki shadi phuppo k hafeez ya basheer se he honi hai ,asmaan,0
"Bhas ka doodh pe pe Kar akal bhi pade jaise ho gai , appuiye dollor ki value 2004 mai 45 tha , uske baad mute mohan Anarth shastri nay usko asmaan mai poocha diya ,",asmaan,0
"Jahil patwari itna kya ghusa hy tmhy Imran khan pyy...
Har tweet ma bkwas krr rahy ho... Tmri tweets ka koi patwari bhi tmhy jawab nahi dy raha....
Asmaan ki trf Moo krr ka thoko gy tu wo thonk seedha tmhary moo prr e giry gi...",asmaan,0
Begum ap awam k bech main ayain tu sahi apko b awam apka thikana bata de g...coz khan asmaan main hai aur ap dargor ker di jayain g .. InshaAllah,asmaan,0
Kbhi farig beth k sochiyai ga k phly gutakh e Rasool ko lay kr ap ka rawaya kesa tha ab kesa hae Zameen asmaan ka frq hae pata hae kyo phly bugz tha,asmaan,0
"Tu shaheen Hai parwaz Hai kam Tera ,Tere samne Asmaan aur Bhi Hain...",asmaan,0
Check out sumon Kuwait probas's video! TikTok ,asmaan,0
I presume so,asmaan,0
Ok so I cant come to your house then ,asmaan,0
So thats the owner of the house then,asmaan,0
"Most likely a pet

I've also owned reticulated Pythons ",asmaan,0
Check out Haseeb khan's video! TikTok ,asmaan,0
"Pahli baat - mai insaan hu havai jahaj nahi.
 Dusri baat - koi kitni bhi tareef kare meri khushiya bhale asmaan me ho per mere paanv hamesha jameen per hi hote hain.",asmaan,0
Koi nahi. Moi ji teel asmaan se nikal laenge,asmaan,0
"Petrol kya mehinga hogya tum middle class logon ne asmaan sar pe utha liya Ft. Fatima tahir.

DaGhareebSariZamano",asmaan,0
Abe gadhe sikh asmaan se nikle the kya?. Hindu hi the sab. Jab ghaznavid empire aaya Punjab mai hahakaar macha ke chala gaya . Tab tumhare purvaj kaha the. Aurangzeb ke Time pe aaye Ho usse pehle kaha the tum log?.,asmaan,0
alexa play alag asmaan,asmaan,0
Spirituality as you age,asmaan,0
8 th leo,asmaan,0
"1. My first love is me 
2. Asmaan Hun mein Chand Mery pass ha ap ksii or ko ly Jao ",asmaan,0
"Above 90% marks 
Finding perfect girl friend
Government job
Aloo ki biryani
Hindu rastra
Asmaan tak sidhi
Samandar par dhakkan
100% efficient machine 
Ending corruption
Doraemon ka anywhere door 
Time Machine 
Worm hole 
Entering blackhole
Another dimension
Black matter
.........",asmaan,0
"Yeh kitni giri hui harkat hai jo is ney ki hai. Shareefo ki aurtein aurtein hain, baqi nahi hain?
Yeh shehbaz sharif ka beta hai, PTI ka koi worker bhi aisi harkat kar ley tau media asmaan sar par utha leta hai",asmaan,0
Manage it..,asmaan,0
. ,asmaan,0
No way Jose! Little dude was on fire,asmaan,0
He looks sleepy.,asmaan,0
"Ye bhi batain he hai bhai jaan. Fakay udhr b awam kat'ti hai raat wahan b bohat so ki khulay asmaan k neeche guzrti. Development only takes place where interests of the elite are protected.
Ghareeb wahan b ghareeb yahan b ghareeb.",asmaan,0
Is that an intruder or the owner of the house!!,asmaan,0
"
 
 
 .
",asmaan,0
YESSSSS ALEXA AB TO TUMHE PATA HONA CHAHIYE MOMIN YEHI KEHTA HAI ISLIYE KHUD LAGADIYA KARO ALAG ASMAAN,asmaan,0
He didnt,asmaan,0
"Never try explaining to anyone again , talking of siblings. Trust me god chose you for this, and he put a soul in you to do what you are doing. Not all can do that!! You are awesome..( coming from a daughter who cared for her mom when she was terminally down with cancer .",asmaan,0
alag asmaan &lt;33 ,asmaan,0
How does this help capricorn moon and ascendant?,asmaan,0
"
 Aaj - Ki - Baat ...

 Tumhari Muskil Asmaan Jitne Badi Kyun Na Ho Fir Bhi Tum Ye Kaho Mere Liye Mera Allah Kaafi Hai.Hmmm
""Sikandar"" ",asmaan,0
"Tere liye zindagi ji rahe hain, 
Warna kya hai us duniya mein, 
Chande ke asmaan mein jaise, 
Waise dil mein tujhe sajaye hain.. ",asmaan,0
Alag asmaan hai!! @ Mussoorie - The Queen Of Hills ,asmaan,0
But why would the doctor take her word given her condition,asmaan,0
"Let it be between God and you!!
Do your best and do take good care of yourselves.",asmaan,0
An antacid,asmaan,0
Ditto here twin,asmaan,0
Love yourself seems to the phrase in vogue..,asmaan,0
How do you react to wrongful allegation?,asmaan,0
"Ab agar ye koi k kisy leader ne tweet kya hota tu en kanjron ne zameen asmaan aik kar daina tha...

BesharamLog
PaidDogs",asmaan,0
Jo ply har cheez kam karny ka dawa karty thy k mehngai ziada ha ab kehty hain Imran ny mehngai na kr k zulm kia almi mandi ma asmaan sy batain kar rhi h to un sy pochn atha almi mandi ka govt ma a k pata chalta h wesy ni pata hta??? ,asmaan,0
Ye asmaan itne rang kyun badal rhi hai.,asmaan,0
"From now onwards that's the approach we gonna have towards life cause ""Kisi ko muqammal jahan nahi milta, kabhi zamin kabhi asmaan nahi milta"" ",asmaan,0
Wo party memeber thi. Formality k liye hata diya......mslm itne m hi satve asmaan pahuch gya. Chaman chutiye kahi k ,asmaan,0
"Kay, jis chizz se main Darta tha, Akhir vo hogya...
Ek Parinda udda asmaan mai, Asmaan mai hi khogya...
 Utkarsh Arora",asmaan,0
Lmao yaaaaasss ,asmaan,0
Chhat pe soya tha behnoi 2.0 version too ,asmaan,0
G baki logon ne mulk ko asmaan py poncha dia tha,asmaan,0
Pheli bar Trend mei 3 tweet dale hai tumne aur Btai daikho Asmaan choo liya ho jaise ,asmaan,0
"youn jo tak'ta hai asmaan ko tu
koi rehta hai asman mein kya
ye mujhy chain q nahi prtaa
ik hi shakhs tha jahan mein kya",asmaan,0
Han Asmaan se aik pari ati hai or baby godh ma chor kar chali jati hai,asmaan,0
Aisi long drive pe jaana hai aur alag asmaan gaana hai ,asmaan,0
Listen to baarisehn alag asmaan gul Riha do tell me if you like them even if you dont,asmaan,0
Yeh wo hamlawar hey...jo kehta chalta hey...ki mujhey rok lo..warna gazab dahaa doonga...free main sara asmaan...ho sakey to asmaan bhi loota doona...merey abbu jaan sab kuch tumhara he to merey kya ..main to bus ji ji hoon,asmaan,0
Apky bhai ka excitement level sathwein asmaan py hai ,asmaan,0
"
( )

",asmaan,0
""" .""

",asmaan,0
":
 : ..
 . ",asmaan,0
"Samman ka khayal rakh kar apne hi roop mein asmaan se grahan karke apne roop k liye om hona chahiye naki ulta mujhme ladki vadki banne ki bhawna liye hue..aisi bhawnaein galat bhawnaein hain chahe kisiki bhi hon..
Immature bhawnaein hain..",asmaan,0
